3.627280900584009942e+02,3.657029414273129078e+02,3.447227555409481283e+02
3.611673523349454626e+02,3.650787988127849530e+02,3.377479041598126059e+02
3.593359242487495067e+02,3.648978812107088743e+02,3.307844839540048270e+02
3.579399481847503921e+02,3.628428591727424646e+02,3.234561803913966287e+02
3.552488948411337333e+02,3.611618654670601245e+02,3.159141898462112295e+02
3.519359851793269627e+02,3.581719248357840115e+02,3.091653710319806123e+02
3.487721382880554302e+02,3.543155004683358129e+02,3.024093888625502586e+02
3.448869073922396637e+02,3.505454959104681620e+02,2.957482090830453672e+02
3.411194939390406944e+02,3.465441242301603779e+02,2.891420514885539887e+02
3.376326779073715443e+02,3.425355888752528699e+02,2.828373723474214785e+02
3.341493674743833253e+02,3.382007314069342101e+02,2.771167505326156970e+02
3.304662397877109470e+02,3.337969820588623406e+02,2.704109129663120257e+02
3.275089162121439585e+02,3.300914493884483818e+02,2.654078647243586602e+02
3.240631000975408824e+02,3.260890107478771824e+02,2.592254230410471791e+02
3.209230299968767213e+02,3.221713152451266069e+02,2.540499924460309558e+02
3.173615301069512498e+02,3.180188995142962085e+02,2.489519890889787348e+02
3.139073310811945703e+02,3.127492759498854866e+02,2.435163847378425999e+02
3.103092515696916962e+02,3.079545800250489265e+02,2.388902607138588792e+02
3.067876847464940511e+02,3.022729766981210560e+02,2.338178632154886145e+02
3.036165217633242719e+02,2.975541837926866719e+02,2.291859473864460597e+02
3.003022403950890293e+02,2.926024996546620969e+02,2.243615303451224463e+02
2.968745618181856116e+02,2.875537265255406965e+02,2.201204085352947004e+02
2.939605243322148453e+02,2.834173144014057470e+02,2.154386527635506354e+02
2.910958695132285357e+02,2.786355738665297395e+02,2.111543973279185593e+02
2.883066605294879992e+02,2.742854747872479493e+02,2.069708886975276982e+02
2.851940252662607236e+02,2.693040695179079194e+02,2.034822437569673639e+02
2.821123304513748735e+02,2.647725956668291474e+02,1.989315654898091452e+02
2.795369607927568723e+02,2.602081999980873661e+02,1.953086421470507048e+02
2.764281359829183202e+02,2.557879896992380964e+02,1.912917239663220244e+02
2.738110044072818710e+02,2.516707819540461060e+02,1.878622162439569365e+02
2.710954123095434625e+02,2.477700046521495096e+02,1.833927756704651983e+02
2.683933851470210357e+02,2.440477062877325807e+02,1.799268406163173495e+02
2.660547173088707495e+02,2.405805518659472000e+02,1.767945436652662465e+02
2.633531474595074542e+02,2.371853376601648051e+02,1.733551289350143634e+02
2.606840421555971261e+02,2.337933243159350241e+02,1.696018900896451669e+02
2.581132450143486494e+02,2.301094346660684096e+02,1.664270691788842669e+02
2.553180918060388649e+02,2.270333792422607075e+02,1.629157142376207048e+02
2.529548849933489691e+02,2.241711630871286616e+02,1.595229387289873557e+02
2.502077427893818822e+02,2.215400093377102166e+02,1.569824723849160364e+02
2.480291115107102087e+02,2.185582991680857958e+02,1.540932786139601376e+02
2.452225272062787553e+02,2.158317331301805098e+02,1.509539706156647298e+02
2.427268709907657467e+02,2.132920287840242963e+02,1.480839813129568938e+02
2.397887517951603513e+02,2.106553880708815996e+02,1.453874411681026686e+02
2.369157141766918357e+02,2.081629325996909756e+02,1.425877155283087632e+02
2.346028046208084561e+02,2.052431033329485217e+02,1.400685873505572090e+02
2.319951228841528064e+02,2.025871058162447298e+02,1.380925166015367722e+02
2.293680843096371973e+02,1.999611341230774997e+02,1.352793783121305751e+02
2.264991618354833918e+02,1.976729158127272967e+02,1.330111265429295599e+02
2.233877458666975144e+02,1.947082763487705961e+02,1.305889348144992255e+02
2.205140985709003871e+02,1.922664229634101503e+02,1.282560587477637455e+02
2.173979577919235453e+02,1.895695779961097287e+02,1.261632374929176876e+02
2.142106388212123420e+02,1.869143424804788083e+02,1.241350405871780822e+02
2.112344155725731980e+02,1.843014786410640227e+02,1.216447190014732769e+02
2.081492152197606629e+02,1.815692731476447079e+02,1.198126812309492379e+02
2.048248743695294252e+02,1.790635575602500467e+02,1.176072247337142471e+02
2.016799270199262537e+02,1.761152265789132798e+02,1.155486970577185275e+02
1.986232282897690311e+02,1.739519892176176654e+02,1.135860388965666061e+02
1.950591374664945761e+02,1.714429204887419473e+02,1.115055633955780650e+02
1.924232588565355400e+02,1.692833411760220770e+02,1.095108979661745252e+02
1.895790277220075950e+02,1.665148606892325915e+02,1.075698828419845086e+02
1.866989789967192337e+02,1.644320989830303006e+02,1.055948790273978375e+02
1.836470052349468460e+02,1.622254231391707435e+02,1.040472491077234736e+02
1.811972262032213621e+02,1.604359093816019595e+02,1.022667278270091629e+02
1.779029113406140823e+02,1.580737693994597066e+02,1.003845452506357105e+02
1.751197989712818526e+02,1.561606464182841592e+02,9.843423280504066497e+01
1.724904741756618023e+02,1.543365342818433419e+02,9.675201971479691565e+01
1.692745009886857588e+02,1.522728244459867710e+02,9.505730855143337976e+01
1.667832648923940724e+02,1.503444599020003807e+02,9.334339295965037309e+01
1.638353911142185098e+02,1.484805672031361610e+02,9.175796390579489525e+01
1.610132603910315083e+02,1.464034448008169420e+02,9.001920456915104296e+01
1.584468833159044152e+02,1.448379821643902687e+02,8.862063729345391039e+01
1.559996953658701386e+02,1.431437282608239911e+02,8.707270252914167941e+01
1.531391558048344450e+02,1.411187321218312718e+02,8.548102440263028257e+01
1.501857951014098944e+02,1.392809024720045272e+02,8.420743807523103897e+01
1.477963727392198052e+02,1.378480416373349726e+02,8.251714696544513572e+01
1.452030180785077391e+02,1.354827009308210108e+02,8.118975785974180326e+01
1.424668497047387064e+02,1.341757355752779404e+02,7.971056260648765601e+01
1.398288372806127882e+02,1.323700657438894268e+02,7.854488663401571102e+01
1.372078953451127745e+02,1.305520501575811068e+02,7.722435621364274994e+01
1.347821980033186264e+02,1.285675965417467523e+02,7.617344931523257401e+01
1.323580248983489582e+02,1.269401007664564531e+02,7.463725059837452136e+01
1.295848195796133950e+02,1.252060662683943519e+02,7.349916185881011188e+01
1.271789363228162983e+02,1.235802470257913228e+02,7.240024403728602920e+01
1.249317179290810600e+02,1.218844689961697441e+02,7.116780996453599073e+01
1.223030027431086637e+02,1.201100443578034174e+02,7.000045738762128167e+01
1.198898035306629026e+02,1.182213078861823305e+02,6.876985230483114719e+01
1.172620029138488462e+02,1.163981102239049505e+02,6.758923960970423650e+01
1.147672613084578188e+02,1.144895596647984348e+02,6.659030650161730591e+01
1.126221614143578336e+02,1.127447037240199279e+02,6.541731457154673990e+01
1.103979578070138814e+02,1.111935681921459036e+02,6.431275733558868524e+01
1.078704467791394563e+02,1.092002745235367911e+02,6.311857963149668649e+01
1.056430424106074497e+02,1.076831277390883770e+02,6.226474635189515539e+01
1.030307881406915840e+02,1.056998934897274012e+02,6.112254240308539011e+01
1.009939035510760732e+02,1.039981711851141881e+02,5.995595196272188332e+01
9.929797305655665696e+01,1.021778693421802018e+02,5.907757978021982126e+01
9.706462447621743195e+01,1.005331505593057955e+02,5.814281372386903968e+01
9.507148319060797803e+01,9.862429517581767868e+01,5.717634517054830212e+01
9.331717745249625295e+01,9.685063265336793847e+01,5.619875028662499972e+01
9.150114329680218361e+01,9.493705240952840541e+01,5.537021804318646900e+01
8.969394926905806642e+01,9.332510301690490451e+01,5.458283809966815170e+01
8.785063270348473452e+01,9.146883115659875330e+01,5.385901551309507340e+01
8.582639859015762340e+01,8.950236258751829155e+01,5.299893318998510949e+01
8.382350271660834551e+01,8.805883262791030575e+01,5.207285486036562361e+01
8.191861014123423956e+01,8.637631476190290414e+01,5.138515479397028685e+01
8.024020747975737322e+01,8.485977760340028908e+01,5.070812387920159381e+01
7.822542310475546401e+01,8.314601449470501393e+01,5.011492158821783960e+01
7.635390962848032359e+01,8.219173918431624770e+01,4.930437440917012282e+01
7.466224675904959440e+01,8.079012358843465336e+01,4.858771537743450608e+01
7.266925789805827662e+01,7.956332890213525388e+01,4.791373273762292229e+01
7.124020742459106259e+01,7.802865429164376110e+01,4.720286549958109390e+01
6.970202725483977702e+01,7.661789376878004987e+01,4.639094655425287783e+01
6.824523715060786344e+01,7.542950782507250551e+01,4.558283803239464760e+01
6.679622024230775423e+01,7.377274818920705002e+01,4.496479201970214490e+01
6.546974560528178699e+01,7.251089785793737974e+01,4.436031100232503377e+01
6.414144199687871151e+01,7.092394465715915430e+01,4.350083836539124604e+01
6.278189313077018596e+01,6.959045889010303654e+01,4.268297521657950711e+01
6.185200439905747771e+01,6.790595954550371971e+01,4.206172844966931734e+01
6.092424945760285482e+01,6.643118436991062481e+01,4.129903982726682443e+01
5.970995284612581600e+01,6.503444610098085832e+01,4.084651735685474705e+01
5.889940569903410506e+01,6.341700971749378368e+01,4.014586196478921920e+01
5.790428301258361898e+01,6.213123012556752656e+01,3.988004881759115960e+01
5.695366570934129413e+01,6.055555567576084286e+01,3.952903525541478302e+01
5.605685120909765828e+01,5.930361236064345576e+01,3.927236707601696253e+01
5.532632233851472847e+01,5.800182909448631108e+01,3.878097854880616069e+01
5.460798670179792680e+01,5.688020128371135797e+01,3.834644114619004540e+01
5.377671096246922389e+01,5.572732825433195103e+01,3.815957934809557628e+01
5.321079115198517684e+01,5.492272530180343892e+01,3.760371897682489362e+01
5.247431805459200405e+01,5.384011592328897677e+01,3.714997719893290196e+01
5.209632688408601098e+01,5.290580711574875750e+01,3.641914347310375888e+01
5.152415799754089676e+01,5.198171019006986171e+01,3.574577047445927747e+01
5.087425706099020317e+01,5.117604033304087352e+01,3.536305441964941565e+01
5.032190222422650550e+01,5.035604337690165266e+01,3.481786318379454315e+01
4.997957635678176302e+01,4.960890118546376470e+01,3.431611038793926127e+01
4.935070880189596210e+01,4.902392936183605343e+01,3.370690447714878246e+01
4.891495207046682481e+01,4.800000007405469660e+01,3.311537876864895225e+01
4.872656617748725694e+01,4.739125140855321661e+01,3.243331811296229716e+01
4.837692431389587000e+01,4.684682218944362830e+01,3.191251336385903414e+01
4.823883561062393710e+01,4.620088409705203958e+01,3.102088099304819480e+01
4.790763611768488772e+01,4.570096029307751451e+01,3.028760860658076126e+01
4.767748825179296546e+01,4.487410464086860884e+01,2.969394912355346605e+01
4.751897584043035749e+01,4.450967847008723766e+01,2.918061273623607121e+01
4.716826707951258868e+01,4.402956873278890271e+01,2.876162170652241912e+01
4.692165834849583916e+01,4.357689382061653305e+01,2.846715442478307523e+01
4.663206835185701493e+01,4.296524926295387559e+01,2.807376925660355482e+01
4.637631463869183790e+01,4.241899105509219225e+01,2.781008993931754958e+01
4.618122244108235464e+01,4.197927149765018839e+01,2.742798354799742810e+01
4.573814973964181263e+01,4.115988419980567414e+01,2.721063862995652016e+01
4.529141905023425352e+01,4.081633902434259653e+01,2.686785552500805352e+01
4.458451462436642032e+01,4.025285782948776614e+01,2.678585582815867383e+01
4.403688468421751168e+01,3.990291120836627670e+01,2.650114312600635458e+01
4.324919988021429162e+01,3.934186864880030043e+01,2.630163085766253062e+01
4.242417319775267970e+01,3.893354677759634797e+01,2.608977291559858713e+01
4.195839054055977613e+01,3.835131844306306448e+01,2.584209724288666621e+01
4.103688468130712863e+01,3.788401164342940319e+01,2.575537266820902005e+01
4.047218418557895347e+01,3.755311694814008661e+01,2.542356348874454852e+01
3.993461366926203482e+01,3.702682522260874975e+01,2.533668650222534779e+01
3.925057161417498719e+01,3.658954429741424974e+01,2.505822283310408238e+01
3.871696392200828996e+01,3.594589240758796223e+01,2.499497027072357014e+01
3.825026676185370889e+01,3.556317638671316672e+01,2.471345832392398734e+01
3.759701269560900982e+01,3.515104408762999810e+01,2.431672002500272356e+01
3.724721844089799561e+01,3.453909468250640202e+01,2.435970127428299747e+01
3.688568819317151792e+01,3.423167202863260172e+01,2.407178784844290931e+01
3.624493222092860378e+01,3.348651124011666980e+01,2.409083982023003045e+01
3.574958088985295035e+01,3.309480264804733451e+01,2.361484528277651407e+01
3.539826248772442341e+01,3.236564551590709016e+01,2.379439108801307157e+01
3.506584367800678592e+01,3.176909011619864032e+01,2.330163085140520707e+01
3.468891940773755778e+01,3.122344155998143833e+01,2.336793172068428248e+01
3.434842254305840470e+01,3.070812377621768974e+01,2.320377991776331328e+01
3.385200429885298945e+01,2.996585888836125378e+01,2.249458924288046546e+01
3.338027741917176172e+01,2.933790582904475741e+01,2.290321599984599743e+01
3.317725962455733679e+01,2.887364731899288017e+01,2.195153179962653667e+01
3.282289289560867473e+01,2.844566378773015458e+01,2.284499315950961318e+01
3.241822896695521194e+01,2.782594117948610801e+01,2.164883401973929722e+01
3.212315199534350540e+01,2.730559368141985033e+01,2.266499008072423749e+01
3.203322667354950681e+01,2.693034600483952090e+01,2.240695017181860749e+01
3.204526752265519463e+01,2.662475234830344561e+01,2.100762080788263120e+01
3.183981102988764178e+01,2.644566379682510160e+01,2.278783723224478308e+01
3.219417772107408382e+01,2.624996192178514320e+01,2.107087335073447321e+01
3.258802012816886418e+01,2.645557080298021901e+01,2.364304223777435254e+01
3.348986437376879621e+01,2.685139460027858149e+01,2.137585735424363520e+01
3.378128332838241477e+01,2.773281513831170741e+01,2.530727022243081592e+01
3.654442921532609034e+01,2.907087332222727127e+01,2.565279685473069549e+01
3.958649598566989880e+01,3.119798811194777954e+01,2.085124218919372652e+01
3.846471576711337548e+01,3.445374176089535467e+01,2.803612254261679482e+01
4.802072853967547417e+01,4.015729309555899817e+01,1.916780976603331510e+01
1.821008991215057904e+02,9.856561496137874201e+01,8.274698982997506391e+01
