5.542645932306186296e+01
1.381420513900229707e+01
2.160478588468686212e+01
2.899817099310166668e+01
3.262795300800644327e+01
3.668297519754560199e+01
4.286937967900303192e+01
4.718137478826974984e+01
5.126611791703908239e+01
5.777152866988035385e+01
6.329507693799678236e+01
6.802362453172099777e+01
7.173037648487661500e+01
7.541411371339927427e+01
7.866910528912558220e+01
8.205471721020876430e+01
8.528791339113377035e+01
8.822237464423233178e+01
9.084941312417504378e+01
9.339704318891745061e+01
9.623990239827253390e+01
9.874028348755382467e+01
1.017314432984712766e+02
1.041525682400533697e+02
1.068087182248855243e+02
1.098469746060582111e+02
1.122905044790386455e+02
1.151728394464589655e+02
1.186495960602478590e+02
1.228571864364930661e+02
1.276706294678588165e+02
1.328065843185322592e+02
1.366720012885343749e+02
1.398466697179974290e+02
1.432520957538508810e+02
1.459847584671661025e+02
1.488067367997718975e+02
1.511679621850926196e+02
1.537087334878015099e+02
1.562443225139722927e+02
1.583109283039957518e+02
1.602760250062274281e+02
1.618957476488430984e+02
1.632062186394468881e+02
1.636944062924303580e+02
1.644278311756352196e+02
1.647843317440128885e+02
1.650841336512239650e+02
1.655549459234025562e+02
1.658375247581716394e+02
1.654988568884145934e+02
1.649349185143510113e+02
1.638291420496534556e+02
1.627553727136109956e+02
1.620188996085926192e+02
1.605320835741586052e+02
1.600757507067901315e+02
1.593904893047438236e+02
1.583162628342834068e+02
1.580074684256687760e+02
1.573403445374569856e+02
1.572338059281319147e+02
1.571652188339794520e+02
1.577837221019435674e+02
1.589301936722768005e+02
1.601612559588393196e+02
1.615502210285776528e+02
1.636538638097990770e+02
1.656511203058325918e+02
1.672725195015227655e+02
1.693497943489201134e+02
1.713691510726057459e+02
1.732078953009040561e+02
1.751457095914811362e+02
1.770678250635537552e+02
1.786358787666686112e+02
1.800434385234839283e+02
1.810693492049758788e+02
1.821583600935991853e+02
1.833500991628534393e+02
1.840205761715333210e+02
1.851420515927457018e+02
1.860743789987172931e+02
1.874256973575538723e+02
1.879318701985466760e+02
1.890085353282047436e+02
1.897475995235727169e+02
1.908936138370627305e+02
1.915919829589547589e+02
1.927864655360899633e+02
1.935846669403108535e+02
1.941444901757931802e+02
1.943632068609440466e+02
1.948331045932718553e+02
1.948006400780723197e+02
1.949862825836898992e+02
1.950464868189592380e+02
1.949830818893969990e+02
1.946431946585944388e+02
1.942786161464464385e+02
1.937160493499686709e+02
1.935008383403328480e+02
1.926378601110482123e+02
1.919131230575585505e+02
1.908951379179779906e+02
1.899873495161009487e+02
1.892802926713775378e+02
1.883709800806973362e+02
1.878218260184512474e+02
1.873857644625531975e+02
