1.866130000000000000e+05,2.066200000000000000e+04,1.427286000000000000e+06
4.803100000000000000e+04,2.228300000000000000e+04,2.242450000000000000e+05
5.472600000000000000e+04,2.367200000000000000e+04,2.633340000000000000e+05
7.157500000000000000e+04,2.701500000000000000e+04,3.007920000000000000e+05
9.118500000000000000e+04,3.293800000000000000e+04,3.530140000000000000e+05
1.159720000000000000e+05,4.312700000000000000e+04,4.089920000000000000e+05
1.506700000000000000e+05,5.713600000000000000e+04,4.714920000000000000e+05
1.897970000000000000e+05,7.725300000000000000e+04,5.417620000000000000e+05
2.355140000000000000e+05,1.012250000000000000e+05,6.131450000000000000e+05
2.808090000000000000e+05,1.318820000000000000e+05,6.964680000000000000e+05
3.319340000000000000e+05,1.664330000000000000e+05,7.728330000000000000e+05
3.788720000000000000e+05,2.041570000000000000e+05,8.571660000000000000e+05
4.275670000000000000e+05,2.497030000000000000e+05,9.397080000000000000e+05
4.743610000000000000e+05,2.975140000000000000e+05,1.021748000000000000e+06
5.180050000000000000e+05,3.506530000000000000e+05,1.104555000000000000e+06
5.587940000000000000e+05,4.054110000000000000e+05,1.189007000000000000e+06
5.969540000000000000e+05,4.599190000000000000e+05,1.272492000000000000e+06
6.321610000000000000e+05,5.141470000000000000e+05,1.351082000000000000e+06
6.668660000000000000e+05,5.680360000000000000e+05,1.426290000000000000e+06
6.945040000000000000e+05,6.189490000000000000e+05,1.502244000000000000e+06
7.237970000000000000e+05,6.695100000000000000e+05,1.573768000000000000e+06
7.530360000000000000e+05,7.234300000000000000e+05,1.643002000000000000e+06
7.799780000000000000e+05,7.775630000000000000e+05,1.711142000000000000e+06
8.085160000000000000e+05,8.319270000000000000e+05,1.777169000000000000e+06
8.356010000000000000e+05,8.863420000000000000e+05,1.836998000000000000e+06
8.642490000000000000e+05,9.407310000000000000e+05,1.900335000000000000e+06
8.921770000000000000e+05,9.962940000000000000e+05,1.961014000000000000e+06
9.158590000000000000e+05,1.045366000000000000e+06,2.019883000000000000e+06
9.461530000000000000e+05,1.095929000000000000e+06,2.077670000000000000e+06
9.753200000000000000e+05,1.145494000000000000e+06,2.132801000000000000e+06
1.003939000000000000e+06,1.194869000000000000e+06,2.190713000000000000e+06
1.036750000000000000e+06,1.248604000000000000e+06,2.247768000000000000e+06
1.070559000000000000e+06,1.303065000000000000e+06,2.305986000000000000e+06
1.103769000000000000e+06,1.363319000000000000e+06,2.359398000000000000e+06
1.141825000000000000e+06,1.419936000000000000e+06,2.414099000000000000e+06
1.178943000000000000e+06,1.481041000000000000e+06,2.469328000000000000e+06
1.216849000000000000e+06,1.535187000000000000e+06,2.526147000000000000e+06
1.259704000000000000e+06,1.594074000000000000e+06,2.576845000000000000e+06
1.303454000000000000e+06,1.651337000000000000e+06,2.629570000000000000e+06
1.345112000000000000e+06,1.711515000000000000e+06,2.684479000000000000e+06
1.388090000000000000e+06,1.770393000000000000e+06,2.731439000000000000e+06
1.435345000000000000e+06,1.827505000000000000e+06,2.776552000000000000e+06
1.480882000000000000e+06,1.884443000000000000e+06,2.822676000000000000e+06
1.532764000000000000e+06,1.944651000000000000e+06,2.857227000000000000e+06
1.580515000000000000e+06,2.000973000000000000e+06,2.895505000000000000e+06
1.630706000000000000e+06,2.056287000000000000e+06,2.928044000000000000e+06
1.683025000000000000e+06,2.115250000000000000e+06,2.955761000000000000e+06
1.737009000000000000e+06,2.168412000000000000e+06,2.978039000000000000e+06
1.790542000000000000e+06,2.217868000000000000e+06,2.991791000000000000e+06
1.844027000000000000e+06,2.259194000000000000e+06,3.000255000000000000e+06
1.898885000000000000e+06,2.296395000000000000e+06,3.004845000000000000e+06
1.951230000000000000e+06,2.331017000000000000e+06,3.002733000000000000e+06
2.000458000000000000e+06,2.356242000000000000e+06,2.994931000000000000e+06
2.051715000000000000e+06,2.376950000000000000e+06,2.980370000000000000e+06
2.098748000000000000e+06,2.403008000000000000e+06,2.960274000000000000e+06
2.142704000000000000e+06,2.418568000000000000e+06,2.933087000000000000e+06
2.185487000000000000e+06,2.429515000000000000e+06,2.903852000000000000e+06
2.221672000000000000e+06,2.441195000000000000e+06,2.871805000000000000e+06
2.259988000000000000e+06,2.452207000000000000e+06,2.830775000000000000e+06
2.289579000000000000e+06,2.454875000000000000e+06,2.789934000000000000e+06
2.321306000000000000e+06,2.457741000000000000e+06,2.747349000000000000e+06
2.342496000000000000e+06,2.459195000000000000e+06,2.703878000000000000e+06
2.363072000000000000e+06,2.452343000000000000e+06,2.657240000000000000e+06
2.375873000000000000e+06,2.450891000000000000e+06,2.607855000000000000e+06
2.384007000000000000e+06,2.443651000000000000e+06,2.556713000000000000e+06
2.389533000000000000e+06,2.432102000000000000e+06,2.504242000000000000e+06
2.392484000000000000e+06,2.425260000000000000e+06,2.452064000000000000e+06
2.391239000000000000e+06,2.413605000000000000e+06,2.402965000000000000e+06
2.387031000000000000e+06,2.408031000000000000e+06,2.354336000000000000e+06
2.383450000000000000e+06,2.402598000000000000e+06,2.303865000000000000e+06
2.379859000000000000e+06,2.399377000000000000e+06,2.261726000000000000e+06
2.369619000000000000e+06,2.395282000000000000e+06,2.215964000000000000e+06
2.357603000000000000e+06,2.394095000000000000e+06,2.170277000000000000e+06
2.348444000000000000e+06,2.380612000000000000e+06,2.122196000000000000e+06
2.330788000000000000e+06,2.369583000000000000e+06,2.072713000000000000e+06
2.309052000000000000e+06,2.349966000000000000e+06,2.028434000000000000e+06
2.288294000000000000e+06,2.324664000000000000e+06,1.984108000000000000e+06
2.262803000000000000e+06,2.299929000000000000e+06,1.940404000000000000e+06
2.238085000000000000e+06,2.273676000000000000e+06,1.897061000000000000e+06
2.215208000000000000e+06,2.247376000000000000e+06,1.855696000000000000e+06
2.192354000000000000e+06,2.218935000000000000e+06,1.818163000000000000e+06
2.168189000000000000e+06,2.190042000000000000e+06,1.774166000000000000e+06
2.148786000000000000e+06,2.165730000000000000e+06,1.741341000000000000e+06
2.126178000000000000e+06,2.139470000000000000e+06,1.700778000000000000e+06
2.105576000000000000e+06,2.113766000000000000e+06,1.666822000000000000e+06
2.082209000000000000e+06,2.086522000000000000e+06,1.633374000000000000e+06
2.059546000000000000e+06,2.051948000000000000e+06,1.597711000000000000e+06
2.035939000000000000e+06,2.020490000000000000e+06,1.567359000000000000e+06
2.012834000000000000e+06,1.983213000000000000e+06,1.534079000000000000e+06
1.992028000000000000e+06,1.952253000000000000e+06,1.503689000000000000e+06
1.970283000000000000e+06,1.919765000000000000e+06,1.472036000000000000e+06
1.947794000000000000e+06,1.886640000000000000e+06,1.444210000000000000e+06
1.928675000000000000e+06,1.859501000000000000e+06,1.413493000000000000e+06
1.909880000000000000e+06,1.828128000000000000e+06,1.385384000000000000e+06
1.891580000000000000e+06,1.799587000000000000e+06,1.357936000000000000e+06
1.871158000000000000e+06,1.766904000000000000e+06,1.335047000000000000e+06
1.850939000000000000e+06,1.737173000000000000e+06,1.305190000000000000e+06
1.834042000000000000e+06,1.707226000000000000e+06,1.281420000000000000e+06
1.813645000000000000e+06,1.678225000000000000e+06,1.255065000000000000e+06
1.796474000000000000e+06,1.651212000000000000e+06,1.232564000000000000e+06
1.778657000000000000e+06,1.625619000000000000e+06,1.203240000000000000e+06
1.760929000000000000e+06,1.601197000000000000e+06,1.180500000000000000e+06
1.745585000000000000e+06,1.578449000000000000e+06,1.159949000000000000e+06
1.727860000000000000e+06,1.556173000000000000e+06,1.137383000000000000e+06
1.710348000000000000e+06,1.533918000000000000e+06,1.112758000000000000e+06
1.693481000000000000e+06,1.509748000000000000e+06,1.091928000000000000e+06
1.675142000000000000e+06,1.489566000000000000e+06,1.068890000000000000e+06
1.659637000000000000e+06,1.470787000000000000e+06,1.046630000000000000e+06
1.641613000000000000e+06,1.453524000000000000e+06,1.029962000000000000e+06
1.627319000000000000e+06,1.433961000000000000e+06,1.011006000000000000e+06
1.608905000000000000e+06,1.416072000000000000e+06,9.904090000000000000e+05
1.592531000000000000e+06,1.399409000000000000e+06,9.715790000000000000e+05
1.573254000000000000e+06,1.382110000000000000e+06,9.538870000000000000e+05
1.554404000000000000e+06,1.365757000000000000e+06,9.355180000000000000e+05
1.539229000000000000e+06,1.346600000000000000e+06,9.189900000000000000e+05
1.522120000000000000e+06,1.329174000000000000e+06,9.060250000000000000e+05
1.504884000000000000e+06,1.311945000000000000e+06,8.875680000000000000e+05
1.486061000000000000e+06,1.296932000000000000e+06,8.726860000000000000e+05
1.465647000000000000e+06,1.277481000000000000e+06,8.567940000000000000e+05
1.446793000000000000e+06,1.261460000000000000e+06,8.414880000000000000e+05
1.426348000000000000e+06,1.243766000000000000e+06,8.277570000000000000e+05
1.405436000000000000e+06,1.226345000000000000e+06,8.144500000000000000e+05
1.385909000000000000e+06,1.209202000000000000e+06,7.981110000000000000e+05
1.365667000000000000e+06,1.191276000000000000e+06,7.860910000000000000e+05
1.343856000000000000e+06,1.174836000000000000e+06,7.716210000000000000e+05
1.323222000000000000e+06,1.155492000000000000e+06,7.581150000000000000e+05
1.303167000000000000e+06,1.141299000000000000e+06,7.452380000000000000e+05
1.279783000000000000e+06,1.124837000000000000e+06,7.315880000000000000e+05
1.262489000000000000e+06,1.110668000000000000e+06,7.185010000000000000e+05
1.243828000000000000e+06,1.092504000000000000e+06,7.057660000000000000e+05
1.224932000000000000e+06,1.078839000000000000e+06,6.928080000000000000e+05
1.204908000000000000e+06,1.064361000000000000e+06,6.826540000000000000e+05
1.188835000000000000e+06,1.052620000000000000e+06,6.709720000000000000e+05
1.167221000000000000e+06,1.037122000000000000e+06,6.586230000000000000e+05
1.148961000000000000e+06,1.024570000000000000e+06,6.458270000000000000e+05
1.131710000000000000e+06,1.012602000000000000e+06,6.347900000000000000e+05
1.110610000000000000e+06,9.990620000000000000e+05,6.236710000000000000e+05
1.094265000000000000e+06,9.864100000000000000e+05,6.124260000000000000e+05
1.074924000000000000e+06,9.741810000000000000e+05,6.020240000000000000e+05
1.056408000000000000e+06,9.605530000000000000e+05,5.906160000000000000e+05
1.039570000000000000e+06,9.502820000000000000e+05,5.814400000000000000e+05
1.023514000000000000e+06,9.391660000000000000e+05,5.712840000000000000e+05
1.004746000000000000e+06,9.258800000000000000e+05,5.608410000000000000e+05
9.853690000000000000e+05,9.138220000000000000e+05,5.524850000000000000e+05
9.696920000000000000e+05,9.044210000000000000e+05,5.413950000000000000e+05
9.526770000000000000e+05,8.889020000000000000e+05,5.326860000000000000e+05
9.347250000000000000e+05,8.803270000000000000e+05,5.229810000000000000e+05
9.174170000000000000e+05,8.684800000000000000e+05,5.153330000000000000e+05
9.002210000000000000e+05,8.565520000000000000e+05,5.066690000000000000e+05
8.843060000000000000e+05,8.435320000000000000e+05,4.997740000000000000e+05
8.684010000000000000e+05,8.328540000000000000e+05,4.896950000000000000e+05
8.502060000000000000e+05,8.214770000000000000e+05,4.822280000000000000e+05
8.344210000000000000e+05,8.108100000000000000e+05,4.750180000000000000e+05
8.196770000000000000e+05,7.996840000000000000e+05,4.669320000000000000e+05
8.024300000000000000e+05,7.880420000000000000e+05,4.592730000000000000e+05
7.865970000000000000e+05,7.756500000000000000e+05,4.511990000000000000e+05
7.693560000000000000e+05,7.636880000000000000e+05,4.434530000000000000e+05
7.529880000000000000e+05,7.511660000000000000e+05,4.368990000000000000e+05
7.389140000000000000e+05,7.397180000000000000e+05,4.292030000000000000e+05
